,Rat,Day,Shank,Id,Region,Type,SessID,NREM,REM,WAKE_HOMECAGE,SLEEP,tot_spikes,MRL_sigma,pvalue_sigma,mod_sigma,MRL_theta,pvalue_theta,mod_theta,MRL_beta,pvalue_beta,mod_beta,MRL_low_gamma,pvalue_low_gamma,mod_low_gamma,MRL_mid_gamma,pvalue_mid_gamma,mod_mid_gamma,MRL_high_gamma,pvalue_high_gamma,mod_high_gamma
10,8,1,5,3,CeCM,Int,10,1.597896845267902,2.8951554591467823,1.444176193519373,1.7893501227190267,47131,0.08461440921092017,3.4341152875757574e-13,True,0.04115086372500722,0.001133585985067622,False,0.04781823713054463,0.0001053509273031276,False,0.03181192991531508,0.01738003730447733,False,0.03455339713483334,0.00838178675996809,False,0.05578225730383165,3.861428513966144e-06,True
11,8,1,5,4,CeCM,Pyr,11,1.7090635953930895,1.529284164859002,0.2600061539918105,1.6825312133176822,29155,0.04920852385510305,0.005966087599617997,False,0.022992071026484744,0.32692799487485813,False,0.029910228758059963,0.15077734261028744,False,0.05454547764826282,0.0018450915640509582,False,0.08853965489785574,6.1320030174625e-08,True,0.14103355734077894,4.462574311117402e-19,True
12,8,1,5,5,CeCM,Pyr,12,0.4364046069103655,0.561822125813449,0.0508887784326256,0.4549140966812506,5382,0.008567559093146772,0.9445512534140116,False,0.03189312039422337,0.4538613655404665,False,0.02744963709502673,0.5569824982457283,False,0.11092030205578766,6.892405760113455e-05,False,0.17167285122197154,9.770923574259383e-11,True,0.24558832607622233,2.284039508796716e-21,True
13,8,1,5,6,CeCM,Pyr,13,0.3699298948422634,0.2378886478669559,0.0094676797083954,0.3504428556183971,3853,0.13150361354960555,0.0033542002476559876,False,0.10965190277612734,0.019050276346111006,False,0.013400850161205817,0.942708921769682,False,0.06742998188810899,0.22432126052281723,False,0.10463749329366809,0.027163318434426303,False,0.17413351248585188,4.385573584904043e-05,False
14,8,1,5,7,CeCM,Int,14,0.4460440660991487,0.1214750542299349,0.7007266444176194,0.398143207768648,11053,0.10107499334422514,0.17970985564976177,False,0.11135908183948585,0.1244734943864534,False,0.06131694475749322,0.5325486312397966,False,0.17880729033359744,0.004510059733701638,False,0.16904513310899782,0.008039720515599761,False,0.20308566916076207,0.0009325503767213225,False
15,8,1,5,8,CeCM,Pyr,15,0.471457185778668,1.200289226319595,0.0080475277521361,0.579020382029666,6353,0.018318006520515708,0.5730353539183061,False,0.07507109086488656,8.554308484070014e-05,False,0.042502540625746786,0.04982899822932511,False,0.032663004341196386,0.1701553132484623,False,0.08995403046357603,1.4342600584318861e-06,True,0.1863190599996266,5.936883293516634e-26,True
16,8,1,5,9,CeCM,Pyr,16,0.67864296444667,1.0180766449746927,0.0884044592771426,0.728737594707075,8961,0.03442238957154075,0.1885598193416975,False,0.012619789104865714,0.7991977463884606,False,0.03087062541533213,0.2614752284443342,False,0.06401551665845608,0.0031061765292573944,False,0.156555708739474,8.535563452267182e-16,True,0.23864290367235502,5.017260714962911e-36,True
17,8,1,5,10,CeCM,Pyr,17,0.9181271907861792,1.0578452639190166,0.1171625363913938,0.9387471988048234,11255,0.03431063530301348,0.17870263080605753,False,0.015623964932578607,0.6997351691871037,False,0.04364583205072641,0.061588127912508846,False,0.050058283284346056,0.02555733249305498,False,0.1221963493589077,3.0498354263756694e-10,True,0.18964725371235341,8.841953259010794e-24,True
18,8,1,5,11,CeCM,Pyr,18,0.4399098647971958,0.527114967462039,0.1258017941253047,0.4527798527371678,6369,0.04961116194190653,0.16624108376472985,False,0.03211136686086966,0.47169080924339407,False,0.05743758382356629,0.09029768577421216,False,0.0471555351719872,0.1977140991140251,False,0.1703508187213849,5.630006736130119e-10,True,0.2593958132250397,2.220547345015255e-22,True
19,8,1,5,12,CeCM,Int,19,2.916374561842764,3.515545914678236,3.735709720940141,3.0048020488741862,89461,0.032361635774557265,0.006124026438581984,False,0.03828148206671266,0.0008032541991466429,False,0.027766834602967007,0.023535493987475637,False,0.07192692073493655,1.1571705947524091e-11,True,0.11630366207016032,2.2084969218538382e-29,True,0.20032867627083717,2.293483837906253e-86,True
20,8,1,5,13,CeCM,Pyr,20,1.3550325488232349,5.339840925524222,9.234656441572582,1.943122398890193,153183,0.08614797234652855,1.4635526485275348e-24,True,0.05671960640184362,4.707511222331966e-11,True,0.021582672966530415,0.032047392449266784,False,0.0659760241177709,1.0586784205222343e-14,True,0.14697517373780525,2.2025061162020368e-70,True,0.2526915537162929,6.090497458676448e-209,True
21,8,1,5,14,CeCM,Pyr,21,4.761141712568853,2.7707881417208964,13.694643660204976,4.467399423754135,177029,0.022380928655590427,0.1466964950058987,False,0.033002372609699335,0.015386770187785179,False,0.039335345123768774,0.0026563003368102866,False,0.06595243767678984,5.6824563498341614e-08,True,0.1400899233973529,1.5378189960038922e-33,True,0.207038408893886,8.411480759613884e-73,True
22,8,1,5,15,CeCM,Pyr,22,1.5518277416124189,1.7584960231381055,2.634973608842813,1.5823284601429943,40566,0.010599073196293173,0.7608607349304789,False,0.013425179954346557,0.6451605104019908,False,0.022336477539230033,0.297255287503638,False,0.06816683542025231,1.2218761994440133e-05,True,0.13334358324572662,1.3800853312359723e-19,True,0.2100654829647516,7.894147161197821e-48,True
23,8,1,5,16,CeCM,Int,23,2.1420881321982974,3.036153289949385,0.2813084333357002,2.274036922420233,51517,0.02095343701570545,0.15833917768953554,False,0.0190621825071745,0.2174863187696312,False,0.05761191505085903,8.778323905077275e-07,True,0.05861579710044671,5.380885032869668e-07,True,0.1318877096076682,1.3791969663256387e-32,True,0.22360734176914526,5.09361509001088e-93,True
24,8,1,5,17,CeCM,Int,24,0.7381071607411117,1.475054229934924,1.0215626405358709,0.8468679970120585,17702,0.025950415301637136,0.2530538347370608,False,0.014931164794806885,0.6346575149763765,False,0.026387147348367102,0.24168207038503423,False,0.04423216980623315,0.018461905912595895,False,0.10921350049838761,2.527742977261268e-11,True,0.20160368124429762,4.329865294426219e-37,True
25,8,1,5,18,CeCM,Pyr,25,1.7776664997496243,2.933477946493131,0.7069989822244314,1.948244584355992,43028,0.058692993465101935,8.452314710271687e-07,True,0.044163853464434716,0.0003649739331219745,False,0.020435618091350784,0.18377571773555199,False,0.056748259468235016,2.103981499880403e-06,True,0.11126153424085697,1.3325689499126132e-22,True,0.19106583879025124,1.2806302009251476e-65,True
26,8,1,6,2,CeCM,Pyr,26,0.3317476214321482,0.187997107736804,0.0952685270657293,0.3105324938640487,4679,0.07416895645776982,0.23938007500082784,False,0.13375149547552212,0.009429130871874133,False,0.05945744083724972,0.3992725179309831,False,0.08696240245687036,0.1400343062016376,False,0.12437833544152704,0.01783894417395813,False,0.19496980215201795,4.715920736117527e-05,False
27,8,1,6,3,CeCM,Pyr,27,0.7824236354531797,0.4360086767895879,0.9358801391748918,0.7312986874399744,18103,0.05428482883560719,0.1691697048808313,False,0.023003976715282426,0.7269089665712131,False,0.06984232028880413,0.052737437130316187,False,0.09000632841377733,0.007518353518196831,False,0.17783592750637314,4.5634064776912315e-09,True,0.19928053087635184,3.2182301713338365e-11,True
28,8,1,6,4,CeCM,Pyr,28,0.2059339008512769,0.3998553868402024,0.0893512272479822,0.2345534094547006,3877,0.031088428928978104,0.5861607613881211,False,0.05991779148448855,0.1373518320106808,False,0.019526080474331974,0.8100365196798855,False,0.040014996752888124,0.4128426303887338,False,0.05568724928513164,0.17998093157019862,False,0.12291027275545124,0.00023143985472469738,False
29,8,1,6,5,CeCM,Pyr,29,0.3343765648472709,0.1489515545914678,0.1244999881654003,0.307010991356312,4637,0.017494984526985214,0.9389602644935977,False,0.14267408753571562,0.014921083287221873,False,0.0879212906531726,0.20365175727536608,False,0.05128194554667347,0.5822176629482969,False,0.13121837513134416,0.028597747971922587,False,0.18663426975062974,0.0007328265288575449,False
30,8,1,6,6,CeCM,Pyr,30,1.1693790686029044,1.740419378163413,0.5145683921512936,1.253654892754242,19814,0.007653753875314616,0.868522323336362,False,0.02475922439337632,0.22867999680854637,False,0.02251986389250279,0.29499976836293673,False,0.057547696686166765,0.0003429258521748266,False,0.15156522038184106,7.166105028024293e-25,True,0.21185913103574347,3.7532971565726185e-48,True
31,8,1,6,7,CeCM,Pyr,31,0.6644967451176765,1.2067968185104845,0.1249733721508201,0.7445309998932877,10365,0.014625770366344219,0.6999016987637732,False,0.026559804351766293,0.30812538630190317,False,0.02625610417638495,0.3164852431411066,False,0.06868651832850174,0.0003776985326127108,False,0.12371443010562107,7.39362906203546e-12,True,0.1713793313421055,3.6235234222725553e-22,True
32,8,1,6,8,CeCM,Int,32,0.1204306459689534,0.1619667389732465,0.1340860138701508,0.1265606658841105,3115,0.03245115247646009,0.7903968037221902,False,0.03652009900671283,0.7422497031206499,False,0.047773900624068354,0.6003833308451808,False,0.055033886745765974,0.5080310210400545,False,0.06963653562158036,0.3379394597346268,False,0.16519856078121423,0.002144867703597178,False
33,8,1,6,9,CeCM,Pyr,33,3.921006509764647,4.355025307302965,4.274539042344198,3.98506029239142,103792,0.07827911649168244,9.02637014336128e-17,True,0.033474317472471406,0.0011704738941543068,False,0.013985874243901028,0.3078675325077245,False,0.0223073989150611,0.0499141998534507,False,0.05951789763780994,5.324779071050743e-10,True,0.10766088548683857,3.8660260194925543e-31,True
34,8,1,6,10,CeCM,Pyr,34,0.7995743615423134,0.514822848879248,0.2232005491254231,0.7575498879521929,10567,0.01244221884124942,0.8957191437673728,False,0.027569207063983716,0.5822816204337359,False,0.0938634908255322,0.0018673742864479166,False,0.05012105917676224,0.16720804461121805,False,0.08635500442759021,0.004912971038215361,False,0.07185301255411948,0.02530092591731153,False
35,8,1,6,11,CeCM,Int,35,0.6553580370555834,0.8763557483731019,0.8570617056024995,0.6879735353750934,17417,0.027559931418930136,0.39839777241105545,False,0.049823982981855225,0.04932278166306817,False,0.03620973117145915,0.20415741810102564,False,0.043743557580540354,0.0983654708933181,False,0.09090900103259782,4.378153471838923e-05,False,0.1665162911936673,2.028491763564697e-15,True
36,8,1,6,12,CeCM,Pyr,36,1.1100400600901352,0.6341287057122198,1.7427631423228953,1.0398036495571443,44288,0.08280667328417503,0.0024238428117396072,False,0.07984874059324479,0.0037122538747848986,False,0.052139105159534696,0.09214964425633265,False,0.07543965762394284,0.006763936855630099,False,0.11399278867114898,1.0841815124121982e-05,True,0.1606235072713388,1.2968193278610152e-10,True
37,8,1,6,13,CeCM,Pyr,37,1.1005257886830246,1.3123644251626898,0.4088854174063291,1.1317895635471134,18243,0.03131367252387007,0.16869146046914987,False,0.022773938908112922,0.3901576992736959,False,0.049638174245224945,0.011416210535199237,False,0.060478074091676534,0.0013027860013395754,False,0.12084635682852876,2.7981083360321078e-12,True,0.1910702077405094,9.366217032142319e-30,True
38,8,1,6,14,CeCM,Pyr,38,4.877941912869304,7.645697758496023,7.216028781746314,5.2864155372959125,169722,0.1330334488780582,2.3223707993056886e-82,True,0.06479995234431134,4.981793024480128e-20,True,0.02782655393332036,0.0002777446180041996,False,0.011935299681825043,0.22173293632143992,False,0.01959368459648907,0.01725644501281385,False,0.04799818872606968,2.597312029360065e-11,True
39,8,1,7,2,BLA,Pyr,39,0.2250876314471707,0.2545191612436732,0.2291178489431702,0.2294312239889019,7348,0.05198555018701214,0.38685665593872753,False,0.06067109487001732,0.27386378655393395,False,0.03304421826308568,0.681215033817935,False,0.05308774232030575,0.37099396400035844,False,0.05196164227825817,0.3869611534771044,False,0.09752577659676814,0.03505443505221652,False
40,8,1,7,3,BLA,Pyr,40,0.4151226840260391,0.5459146782357195,0.1660394328859855,0.4344253548180557,7955,0.10203308988859261,0.00037927473250498893,False,0.055224834658055,0.10003800000875404,False,0.03708626988256061,0.35407593762384343,False,0.04766538595362665,0.17997740180270633,False,0.05705277938877085,0.08576879638431603,False,0.09154024280941929,0.0017789407217731978,False
41,8,1,7,4,BLA,Pyr,41,0.1409614421632448,0.1569052783803326,0.0075741437667163,0.1433144808451606,1679,0.08571539480032073,0.20337201895576143,False,0.09204617046267534,0.15913109156472205,False,0.042599496982607135,0.6749714234754939,False,0.12344538798560661,0.036504601013920224,False,0.17063022118712529,0.0017527996925387995,False,0.23937576202297847,3.426996584197382e-06,True
42,8,1,7,5,BLA,Pyr,42,0.2686529794692038,0.7932031814895155,0.1791758384813842,0.3460676555330274,7515,0.06776675380436357,0.006436804759728466,False,0.04515590361269214,0.10674226585999258,False,0.01320041747238679,0.8260581178501499,False,0.06028874214838734,0.018538366809968024,False,0.09760368459672662,2.8467769247840184e-05,False,0.11888595692088633,1.7635357386960654e-07,True
43,8,1,7,6,BLA,Pyr,43,0.1472208312468703,0.398409255242227,0.0179885914459513,0.1842919645715505,2244,0.053888355525635395,0.20179777508797261,False,0.05048625025909733,0.24554382031960614,False,0.014845288951159405,0.8857173739846678,False,0.014666712315834787,0.8882985807171344,False,0.06023229540822955,0.13553290019261674,False,0.08008439016179175,0.029115882701175114,False
44,8,1,7,7,BLA,Pyr,44,0.4379068602904356,0.9248011569052784,0.847594025894104,0.5097641660441788,15545,0.10852543732655094,2.746625463465704e-07,True,0.09199164782079516,1.9504270348311786e-05,True,0.04407674059102672,0.08334235630058832,False,0.014737990413255178,0.7575029034380178,False,0.04825815550852652,0.050817086108046854,False,0.09141547545966106,2.2449017219419312e-05,True
45,8,1,7,8,BLA,Pyr,45,0.1281922884326489,0.2024584237165582,0.0453265166039432,0.1391527051541991,2150,0.1322192897066349,0.007452247933894075,False,0.05567477444568917,0.42014562841520536,False,0.03417673608137436,0.7213598589898852,False,0.07291055295840007,0.22615429438174595,False,0.014898925220944392,0.9398373008392154,False,0.04907068065712966,0.5100448111335809,False
