,Rat,Day,Shank,Id,Region,Type,SessID,NREM,REM,WAKE_HOMECAGE,SLEEP,tot_spikes,MRL_sigma,pvalue_sigma,mod_sigma,MRL_theta,pvalue_theta,mod_theta,MRL_beta,pvalue_beta,mod_beta,MRL_low_gamma,pvalue_low_gamma,mod_low_gamma,MRL_mid_gamma,pvalue_mid_gamma,mod_mid_gamma,MRL_high_gamma,pvalue_high_gamma,mod_high_gamma
193,8,2,4,6,Hpc,Pyr,27,0.2868456375838926,0.1484157865480822,0.0144471091334623,0.2599199913504162,3286,0.4415038643875583,1.351028589454413e-09,True,0.31995512760332445,2.835566730662853e-05,False,0.33114501948368824,1.3289531411887943e-05,True,0.12354851850215222,0.21770252411650357,False,0.09313991422575488,0.4209591184256915,False,0.07560595070585197,0.565815236946561,False
194,8,2,4,7,Hpc,Int,28,1.4769127516778524,5.659811006114508,2.855471120228842,2.2905178938263595,63802,0.23333648873326968,0.0,True,0.44389490264405446,0.0,True,0.038867076903371024,1.0669500430637268e-13,True,0.042925669703535764,1.5028742209811924e-16,True,0.0429183833239867,1.51915611173813e-16,True,0.04688496874873568,1.3257774629879061e-19,True
195,8,2,4,8,Hpc,Int,29,9.6703355704698,8.262367982212341,10.66109971394724,9.396475294626446,272099,0.2171904379479433,0.0,True,0.21347858945697576,0.0,True,0.08054706588151894,5.352320711192775e-209,True,0.06077457480440313,3.2988151367788427e-119,True,0.07489891732835123,9.126660593301416e-181,True,0.08084287427022366,1.5005436106739165e-210,True
196,8,2,4,9,Hpc,Pyr,30,6.140402684563759,5.838799332962757,5.335606345170331,6.081738566331495,127082,0.13351985678582928,2.9567907774779607e-288,True,0.15986778329651985,0.0,True,0.05525420564608809,9.848910423162578e-50,True,0.012957035892697456,0.0020284421513849155,False,0.015242749819784376,0.00018758606529891553,False,0.019280319385820748,1.0888823184926345e-06,True
197,8,2,4,10,Hpc,Pyr,31,4.100805369127516,4.069483046136742,1.974919818544309,4.094712941939669,68771,0.1967936217307535,2.699691851179597e-233,True,0.14520298161849027,1.384652839408736e-126,True,0.07995854166745486,9.626313287831816e-39,True,0.03184457160885017,9.512706736032146e-07,True,0.04013224601619289,2.721893072426234e-10,True,0.049298524182072596,3.65951360585667e-15,True
198,8,2,4,11,Hpc,Pyr,32,2.5273825503355707,1.3429683157309615,1.045681759080008,2.2970050816304464,48464,0.1582015879106014,5.342562033643984e-80,True,0.12974344862518758,6.669012774816511e-54,True,0.037768932112527395,3.2693475407833435e-05,False,0.020579996603531544,0.04661985684090945,False,0.03550270145200704,0.00010886434562145545,False,0.05194202076004744,3.2635174084801894e-09,True
199,8,2,4,12,Hpc,Int,33,8.15234899328859,5.072818232351306,7.448640527030541,7.553357119688615,194485,0.21253843152533766,0.0,True,0.1651522133872045,0.0,True,0.06946549791553867,6.565285748575987e-109,True,0.056616180891568745,1.4787180950797895e-72,True,0.06861617068215935,2.797763552024288e-106,True,0.08024448086889117,3.698088969405688e-145,True
200,8,2,5,2,CeCM,Pyr,34,0.5390604026845638,0.9182879377431906,0.0193591262388396,0.6128230078927451,7303,0.11215841988977271,0.18488019066788047,False,0.0484383100456717,0.7308982611123509,False,0.06471100279355323,0.5714375846899982,False,0.10570748600492472,0.22402457738827186,False,0.08011384044005015,0.42377796971274045,False,0.108446713047789,0.2071748593490999,False
201,8,2,5,3,CeCM,Pyr,35,0.0822818791946308,0.0900500277932184,0.3360397584443352,0.0837928424694561,5104,0.024522021343326768,0.24717887346294873,False,0.04526001504742997,0.008514937551208393,False,0.018470312854571704,0.4522898706019226,False,0.018268832318138875,0.4601873208819703,False,0.05870665006177913,0.0003281456043452436,False,0.09223610722314286,2.4524744750659955e-09,True
202,8,2,5,4,CeCM,Pyr,36,0.54,1.0211228460255697,0.2924094888612789,0.6335820088658234,10873,0.02487593389804459,0.2860852341789036,False,0.027892644786927608,0.20707797369709674,False,0.025187845916808685,0.27695109956679065,False,0.025398141225590753,0.27103176631895654,False,0.055172110774700224,0.0021038003695584024,False,0.11156511774531681,1.0709882279271087e-11,True
