Rat,Day,Shank,Id,Region,Type,SessID,NREM,REM,WAKE_HOMECAGE,SLEEP,tot_spikes
10,8,18,6,Hpc,Pyr,84,0.3250404279139196,0.648936170212766,0.2984433550068872,0.3813585448566437,7553
10,8,18,7,Hpc,Pyr,85,0.9072023883567608,0.956855791962175,0.2923708103144393,0.915835988079334,18951
10,8,18,8,Hpc,Pyr,86,0.1796243313845005,0.1979905437352246,0.0146629737695691,0.1828177987873805,2106
10,8,18,9,Hpc,Pyr,87,0.1327279512377161,0.1873522458628841,0.0143667520772546,0.1422258760661802,1783
10,8,18,10,Hpc,Int,88,5.121034954596343,8.109929078014185,14.55011330479731,5.640735792827048,195228
10,8,18,11,Hpc,Pyr,89,0.4937181241447941,0.5910165484633569,0.9941199994075568,0.5106361113965676,15301
10,8,18,12,Hpc,Pyr,90,0.5562880955342704,0.5325059101654847,0.4769169246263904,0.5521529133696434,9758
10,8,18,13,Hpc,Int,91,2.748351785047892,18.92316784869976,15.88888724321282,5.560785119720481,229938
10,8,18,14,Hpc,Int,92,12.407140191566116,8.706264775413711,14.049646755631915,11.763641968965162,279239
10,8,18,15,Hpc,Pyr,93,1.0195297922627191,0.8209219858156028,0.5660796540130634,0.9849964032473538,15988
10,8,18,16,Hpc,Int,94,13.767881577310613,13.252955082742316,13.32286683353822,13.678347549069985,292342
10,8,19,2,Hpc,Pyr,95,0.6882696852842394,0.4562647754137116,1.2039930684123998,0.6479292981194121,19000
10,8,19,3,Hpc,Pyr,96,0.907948749844508,0.991725768321513,3.348045677384955,0.9225156715651012,37456
10,8,19,4,Hpc,Pyr,97,0.6606543102375917,0.8859338061465721,0.0808685220018662,0.6998253005857569,8528
10,8,19,5,Hpc,Int,98,8.874984450802339,8.68321513002364,6.250722040375017,8.841640119206659,160781
10,8,19,6,Hpc,Pyr,99,0.3914666003234233,0.225177304964539,0.9591658397144424,0.3625526667351762,11265
10,8,19,7,Hpc,Pyr,100,0.5376290583405896,0.4432624113475177,0.1171556793103959,0.5212208406124756,6866
10,8,19,8,Hpc,Pyr,101,0.260480159223784,0.2553191489361702,0.2043929676970244,0.2595827766930428,5944
10,8,19,9,Hpc,Pyr,102,0.8131608409006096,0.5419621749408984,1.6037442421908557,0.7660055492755112,21646
10,8,19,10,Hpc,Pyr,103,1.221047393954472,1.1767139479905435,5.839566331442452,1.2133388140992705,58842
10,8,19,11,Hpc,Pyr,104,0.3849981340962806,0.4349881796690307,0.1879526637735681,0.393690268214983,12344
10,8,19,12,Hpc,Pyr,105,1.1375793009080732,0.7411347517730497,0.8722247730201282,1.0686465933614222,22660
10,8,20,2,Hpc,Pyr,106,0.9120537380271178,1.0620567375886525,0.399899284624613,0.9381358544856644,15164
10,8,20,3,Hpc,Pyr,107,2.8974996890160467,2.5620567375886525,1.6384021801916555,2.8391737745349914,56227
10,9,6,2,BLA,Int,0,22.72423674639039,24.198774676650785,18.733601236476044,22.929709732498576,523504
10,9,7,2,BLA,Pyr,1,2.0600683346192,0.6609938733832539,5.303740340030912,1.865110984632897,79075
10,9,7,3,BLA,Pyr,2,0.1876997685440317,0.4887678692988427,0.2646058732612055,0.2296528173022197,5829
10,9,7,4,BLA,Pyr,3,0.7336052022484294,0.4315861130020422,1.0523647604327666,0.6915196357427433,18198
10,9,7,5,BLA,Int,4,3.10746169954811,4.248468345813478,4.607233384853169,3.266457977613356,101150
10,9,7,6,BLA,Pyr,5,0.0958889011352364,0.1225323349217154,0.0963214837712519,0.099601593625498,2293
10,9,9,2,Pir,Pyr,6,0.2639700209412542,0.2825051055139551,0.2576816074188562,0.2665528362739518,7604
10,9,9,3,Pir,Int,7,1.0667915794114404,1.6160653505786249,1.6478516228748068,1.1433314361601217,39160
10,9,10,2,Pir,Int,8,29.574341452661745,24.310415248468345,20.977805255023185,28.840827167520395,670714
10,9,11,2,BLV,Pyr,9,0.1638928689518351,0.2014976174268209,0.1017619783616692,0.1691329918421552,3651
10,9,11,3,BLV,Pyr,10,0.5364267607186157,0.3750850918992512,0.7614219474497682,0.5139442231075697,15030
10,9,11,4,BLV,Pyr,11,0.0767111209081891,0.0388019060585432,0.0527975270479134,0.0714285714285714,1868
10,9,11,5,BLV,Pyr,12,0.5228700540063926,1.213070115724983,0.8344976816074189,0.6190476190476191,18899
10,9,11,6,BLV,Pyr,13,0.6079576766229472,0.5711368277739959,0.632210200927357,0.6028267880857522,18761
10,9,12,2,BLV,Pyr,14,0.659208641022815,1.104152484683458,0.4727047913446677,0.7212103965092013,17008
10,9,12,3,BLV,Pyr,15,3.84382232999008,2.253233492171545,1.838639876352396,3.622177954847277,75571
10,9,12,4,BLV,Pyr,16,0.1296153422241816,0.1647379169503063,0.0365996908809891,0.1345095807247201,2173
10,9,12,5,BLV,Pyr,17,0.3621734817590654,0.3451327433628318,0.4886553323029366,0.3597988996395371,11013
10,9,12,6,BLV,Pyr,18,0.4576215143833351,0.5241660993873384,0.1721174652241112,0.4668943274520963,8585
10,9,13,2,BLV,Pyr,19,0.5257356993276755,0.4315861130020422,0.3057805255023184,0.5126162018592297,9804
10,9,13,3,BLV,Pyr,20,0.4148572688195746,0.3805309734513274,0.2302318392581143,0.4100739897552646,9234
10,9,13,4,BLV,Pyr,21,0.4786729857819905,0.6031313818924439,0.8175579598145286,0.4960159362549801,17016
10,9,13,5,BLV,Int,22,1.296594290752783,0.4778761061946903,2.4171870170015457,1.1825080629861506,44525
10,9,13,6,BLV,Pyr,23,1.3350600683346192,2.102791014295439,2.008284389489954,1.4420413583760197,47150
10,9,13,7,BLV,Pyr,24,0.6956905103053015,0.8345813478556842,0.5514683153013911,0.71504458357048,15267
10,9,13,8,BLV,Pyr,25,0.8564972996803704,0.5915588835942818,0.4046986089644513,0.819578827546955,16108
10,9,14,2,None,Unk,26,0.3590874021822991,0.5262083049693669,0.1263678516228748,0.3823752608613166,6267
10,9,14,3,None,Unk,27,0.3304309489694698,0.5221238938053098,0.2669551777434312,0.3571428571428571,7307
10,9,18,2,Hpc,Pyr,28,0.0974319409236195,0.1837985023825731,0.0426584234930448,0.1094668943274521,7323
10,9,18,3,Hpc,Pyr,29,0.5643116940372533,0.2818243703199455,1.6144667697063368,0.5249478277366724,24814
10,9,18,4,Hpc,Int,30,11.482310150997463,12.28999319264806,13.852859350850077,11.594858660595712,325757
10,9,18,5,Hpc,Pyr,31,1.6466438884602668,1.123213070115725,1.5757650695517775,1.5737051792828685,41868
10,9,18,6,Hpc,Int,32,15.692494213600794,18.977535738597684,14.005687789799072,16.15025611838361,399217
10,9,18,7,Hpc,Pyr,33,1.1546346302215365,2.1531654186521445,0.3525193199381762,1.2937772718649212,19930
10,9,18,8,Hpc,Pyr,34,0.7596164443954591,1.0401633764465623,0.5586398763523956,0.7987099222158983,21342
10,9,18,9,Hpc,Int,35,3.131268599140306,17.44724302246426,14.938979907264295,5.126162018592297,261787
10,9,18,10,Hpc,Pyr,36,1.1535324589441198,1.893124574540504,0.2263987635239567,1.256592676911402,18955
10,9,19,2,Hpc,Pyr,37,0.6530364818692825,0.6255956432947584,0.3444822256568779,0.6492126731170555,13221
10,9,19,3,Hpc,Pyr,38,0.5459054337043977,1.1572498298162015,1.563647604327666,0.6310946689432745,30515
10,9,20,2,Hpc,Pyr,39,0.1739226275763253,0.1136827773995915,0.0992890262751159,0.1655283627395181,5783
10,10,1,2,BMA,Int,0,4.9446185997910135,8.700913242009133,4.799492981550162,5.259620907524411,108372
10,10,7,2,BLA,Pyr,1,1.450992685475444,1.3881278538812785,0.462137927796817,1.4457208500861574,19147
10,10,7,3,BLA,Pyr,2,0.4392894461859979,0.5273972602739726,0.091357213276372,0.446678154317442,3825
10,10,9,2,Pir,Pyr,3,0.4282131661442006,0.2922374429223744,0.9117881789587344,0.4168102623013593,15661
10,10,9,3,Pir,Int,4,8.873145245559039,6.497716894977169,3.5724144406365896,8.673942178824431,108484
10,10,9,4,Pir,Pyr,5,0.3245559038662487,0.228310502283105,0.323177315618985,0.3164847788627226,7092
10,10,9,5,Pir,Int,6,25.618808777429468,29.732876712328768,18.9190178864842,25.96381390005744,426656
10,10,9,6,Pir,Pyr,7,0.6022988505747127,0.9634703196347032,1.7624524670203277,0.6325866360329313,31151
10,10,10,2,Pir,Pyr,8,0.7335423197492164,0.2922374429223744,0.7247547063518145,0.6965345586827494,15187
10,10,10,3,Pir,Pyr,9,1.1765935214211076,0.819634703196347,1.808647481338904,1.1466590082328163,33114
10,10,11,2,BLV,Pyr,10,0.9084639498432602,0.7557077625570776,0.7664428900051641,0.8956538387899674,17462
10,10,11,3,BLV,Pyr,11,0.1410658307210031,0.2762557077625571,0.258203840195296,0.1524028336205246,4959
10,10,11,4,BLV,Int,12,3.0597701149425287,2.545662100456621,2.687103891836064,3.016657093624354,59296
10,10,11,5,BLV,Pyr,13,0.4096133751306165,0.2237442922374429,0.4673958969062485,0.3940264215967834,8720
10,10,11,6,BLV,Pyr,14,0.1763845350052246,0.2191780821917808,0.1854373034129853,0.179973195481524,3493
10,10,11,7,BLV,Pyr,15,0.193103448275862,0.4429223744292237,0.2953851931834186,0.2140532261152594,5161
10,10,11,8,BLV,Int,16,2.380146290491118,3.26027397260274,6.121684427961129,2.453953666475206,119620
10,10,11,9,BLV,Pyr,17,0.748380355276907,0.4977168949771689,0.7118914604948124,0.7273597549301168,14692
10,10,12,2,BLV,Pyr,18,0.9383490073145244,0.8721461187214612,0.7804328435284729,0.932797242963814,16893
10,10,12,3,BLV,Pyr,19,0.2489028213166144,0.3013698630136986,0.203089056851791,0.2533026995979322,4273
10,10,12,4,BLV,Pyr,20,0.3523510971786834,0.2694063926940639,0.2440261020609361,0.3453953666475206,5562
10,10,12,5,BLV,Pyr,21,0.4008359456635318,0.2123287671232876,0.2402704098399136,0.3850277618227072,5376
10,10,12,6,BLV,Pyr,22,0.8436781609195402,0.3219178082191781,0.6256983240223464,0.7999234156614973,13488
10,10,12,7,BLV,Pyr,23,0.4792058516196447,0.2465753424657534,0.3399840383080607,0.459697491862914,8157
10,10,12,8,BLV,Pyr,24,1.2238244514106582,3.385844748858448,3.5833998403830805,1.405131150679686,56321
10,10,13,2,BLV,Pyr,25,0.5968652037617554,0.54337899543379,0.4754706351814469,0.5923798583189738,12041
10,10,13,3,BLV,Pyr,26,1.0802507836990596,0.8447488584474886,0.9023050561006526,1.0605016274171932,20984
10,10,13,4,BLV,Pyr,27,0.3882967607105538,0.1529680365296803,0.3459931458616966,0.3685621290446104,8069
10,10,13,5,BLV,Pyr,28,0.793939393939394,0.4977168949771689,0.7948922585794094,0.7690982194141298,16783
10,10,13,6,BLV,Pyr,29,0.599791013584117,0.3926940639269406,1.2284869254964557,0.5824238943136129,19265
10,10,13,7,BLV,Pyr,30,0.7276907001044932,0.5114155251141552,0.613116755081921,0.7095538962282213,13243
10,10,13,8,BLV,Pyr,31,0.5044932079414838,0.2374429223744292,0.7258814140181212,0.482098410874976,11506
10,10,13,9,BLV,Pyr,32,0.4094043887147335,0.2351598173515981,0.3930331909300033,0.3947922649818112,7474
10,10,13,10,BLV,Pyr,33,0.503448275862069,0.6735159817351598,0.6255105394112952,0.517710128278767,11652
