Rat,Day,Shank,Id,Region,Type,SessID,pInc,pDec,surprise
10,7,9,13,None,Unk,49,0.9999661369941556,4.274973582473305e-05,-10.060113678554604
10,7,9,14,None,Pyr,50,1.0,9.010019561977618e-127,-36.04365338911715
10,7,9,15,None,Pyr,51,1.0,9.329536740045821e-17,-35.69288033984435
10,7,10,2,VEn,Pyr,52,0.774281108116136,0.2413253292141275,-1.1657890595053917
10,7,10,3,VEn,Pyr,53,1.0191847366058937e-13,0.9999999999999368,29.91242689963396
10,7,10,4,VEn,Pyr,54,0.0,1.0,36.04365338911715
10,7,10,5,VEn,Pyr,55,0.9999999999999396,9.75225959965126e-14,-29.956418025155013
10,7,10,6,VEn,Pyr,56,0.4190172911970725,0.5934658714188532,0.3480675216244231
10,7,11,2,BLV,Int,57,0.0,1.0,36.04365338911715
10,7,11,3,BLV,Pyr,58,0.0,1.0,36.04365338911715
10,7,11,4,BLV,Pyr,59,1.0,9.472858656925013e-22,-36.04364912292999
10,7,11,5,BLV,Pyr,60,0.0030451112505369,0.9974771781846412,5.791691833514749
10,7,12,2,BLV,Pyr,61,1.0,4.489494571668611e-17,-35.85950944321634
10,7,12,3,BLV,Int,62,0.0,1.0,36.04365338911715
10,7,12,4,BLV,Pyr,63,0.000169532545668,0.9998606278397574,8.682326257859282
10,7,12,5,BLV,Pyr,64,0.0,1.0,36.04365338911715
10,7,12,6,BLV,Pyr,65,0.0002249324508825,0.9998131566906916,8.399523558366669
10,7,12,7,BLV,Pyr,66,1.0,2.705791139885527e-27,-36.04365338910497
10,7,12,8,BLV,Pyr,67,0.9999983587980976,2.151024935853835e-06,-13.049564473759792
10,7,12,9,BLV,Int,68,0.0,1.0,36.04365338911715
10,7,12,10,BLV,Pyr,69,0.0,1.0,36.04365338911715
10,7,13,2,BLV,Pyr,70,1.0,2.4784898214512604e-19,-36.0425377990356
10,7,13,3,BLV,Pyr,71,1.0,6.9738747977381415e-134,-36.04365338911715
10,7,13,4,BLV,Pyr,72,1.0,5.223779417226405e-17,-35.8323734446238
10,7,13,5,BLV,Pyr,73,0.0,1.0,36.04365338911715
10,7,13,6,BLV,Int,74,0.0,1.0,36.04365338911715
10,7,13,7,BLV,Pyr,75,1.0,2.8848041689673805e-85,-36.04365338911715
10,7,14,2,BMA,Pyr,76,0.0830116196587927,0.9241622173789372,2.409907022279597
10,7,14,3,BMA,Pyr,77,0.4103725577104696,0.6122323507211771,0.4000464440579547
10,7,18,2,Hpc,Pyr,78,0.999821243322376,0.0002418131448983,-8.32716648591415
10,7,18,3,Hpc,Pyr,79,0.9997537970836428,0.0003334139636515,-8.005879472716671
10,7,18,4,Hpc,Pyr,80,0.9999999788606904,4.791520002138932e-08,-16.853833028881343
10,7,18,5,Hpc,Int,81,0.0,1.0,36.04365338911715
10,7,18,6,Hpc,Int,82,0.9999999999234284,8.208219865989479e-11,-23.22329724285052
10,7,18,7,Hpc,Pyr,83,0.9999999856199115,1.7035350044777817e-08,-17.887975210066752
10,7,18,8,Hpc,Pyr,84,5.730411190785212e-06,0.9999952705231092,12.069718539240965
10,7,19,2,Hpc,Pyr,85,0.0,1.0,36.04365338911715
10,7,19,3,Hpc,Pyr,86,1.0,7.367811493636453e-21,-36.04362020799456
10,7,19,4,Hpc,Pyr,87,0.9998156628068566,0.0002152234172595,-8.443649565148705
10,7,19,5,Hpc,Pyr,88,8.237854842718665e-14,0.9999999999999412,30.12475953484395
10,7,20,2,Hpc,Int,89,0.0,1.0,36.04365338911715
10,8,1,2,None,Unk,0,0.0,1.0,36.04365338911715
10,8,4,2,BLA,Pyr,1,1.0,1.0004649675607251e-28,-36.04365338911671
10,8,4,3,BLA,Pyr,2,1.0,3.018948283307839e-44,-36.04365338911715
10,8,4,4,BLA,Pyr,3,0.0,1.0,36.04365338911715
10,8,4,5,BLA,Pyr,4,1.27675647831893e-14,0.9999999999999896,31.974626634879336
10,8,4,6,BLA,Int,5,0.0,1.0,36.04365338911715
10,8,4,7,BLA,Int,6,0.0,1.0,36.04365338911715
10,8,5,2,BLA,Pyr,7,0.0,1.0,36.04365338911715
10,8,5,3,BLA,Pyr,8,1.0,2.3405150826646425e-51,-36.04365338911715
10,8,5,4,BLA,Int,9,0.0,1.0,36.04365338911715
10,8,5,5,BLA,Pyr,10,1.0,5.42629558620314e-45,-36.04365338911715
10,8,6,2,BLA,Pyr,11,1.0,2.81096544098556e-236,-36.04365338911715
10,8,6,3,BLA,Pyr,12,0.9999999999999504,6.232861606864346e-14,-30.40279959572626
10,8,6,4,BLA,Pyr,13,0.160572898827682,0.8468758201123637,1.6628060347094005
10,8,6,5,BLA,Pyr,14,0.0,1.0,36.04365338911715
10,8,6,6,BLA,Int,15,0.0,1.0,36.04365338911715
10,8,6,7,BLA,Int,16,0.0,1.0,36.04365338911715
10,8,6,8,BLA,Int,17,0.9999999959371384,4.202674986696113e-09,-19.287544555901547
10,8,7,2,BLA,Pyr,18,0.0,1.0,36.04365338911715
10,8,7,3,BLA,Int,19,0.0,1.0,36.04365338911715
10,8,7,4,BLA,Pyr,20,0.0,1.0,36.04365338911715
10,8,7,5,BLA,Pyr,21,1.0,5.275575221738569e-96,-36.04365338911715
10,8,7,6,BLA,Pyr,22,0.0,1.0,36.04365338911715
10,8,7,7,BLA,Pyr,23,0.9999960733251348,4.670642101672721e-06,-12.27421007400006
10,8,7,8,BLA,Pyr,24,0.0,1.0,36.04365338911715
10,8,7,9,BLA,Pyr,25,1.0,5.590244695830306e-305,-36.04365338911715
10,8,9,2,Pir,Pyr,26,1.0,8.496402005431862e-248,-36.04365338911715
10,8,9,3,Pir,Pyr,27,0.0,1.0,36.04365338911715
10,8,9,4,Pir,Pyr,28,0.0,1.0,36.04365338911715
10,8,9,5,Pir,Pyr,29,0.0,1.0,36.04365338911715
10,8,9,6,Pir,Pyr,30,1.0,5.515662246733636e-65,-36.04365338911715
10,8,9,7,Pir,Pyr,31,0.0,1.0,36.04365338911715
10,8,9,8,Pir,Pyr,32,0.0,1.0,36.04365338911715
10,8,9,9,Pir,Pyr,33,0.0,1.0,36.04365338911715
10,8,9,10,Pir,Pyr,34,0.0,1.0,36.04365338911715
10,8,9,11,Pir,Pyr,35,0.0,1.0,36.04365338911715
10,8,9,12,Pir,Pyr,36,0.9515738818138044,0.0554385725911219,-2.842841723813609
10,8,9,13,Pir,Pyr,37,0.0,1.0,36.04365338911715
10,8,9,14,Pir,Pyr,38,3.3306690738754696e-16,0.9999999999999998,35.127362657243
10,8,9,15,Pir,Int,39,0.0,1.0,36.04365338911715
10,8,9,16,Pir,Pyr,40,0.0,1.0,36.04365338911715
10,8,10,2,Pir,Pyr,41,0.8248538875196156,0.1836701744348668,-1.5020646457538511
10,8,10,3,Pir,Pyr,42,0.0,1.0,36.04365338911715
10,8,10,4,Pir,Pyr,43,0.9999999953524128,7.250622453141656e-09,-18.742178480887663
10,8,10,5,Pir,Pyr,44,1.0,1.9986620763245232e-24,-36.043653380115984
10,8,10,6,Pir,Pyr,45,0.0205024651651181,0.9809506893833976,3.867977061766112
10,8,10,7,Pir,Pyr,46,0.0,1.0,36.04365338911715
10,8,10,8,Pir,Pyr,47,0.0,1.0,36.04365338911715
10,8,10,9,Pir,Int,48,0.5052473425772441,0.4975557550033263,-0.0153404759727127
10,8,10,10,Pir,Pyr,49,0.194417713411538,0.8154467322118577,1.433727094504116
10,8,10,11,Pir,Pyr,50,0.9999991948497576,9.102631673719596e-07,-13.909531278935562
10,8,11,2,BLV,Pyr,51,0.0,1.0,36.04365338911715
10,8,11,3,BLV,Pyr,52,0.0,1.0,36.04365338911715
10,8,11,4,BLV,Pyr,53,0.0,1.0,36.04365338911715
10,8,11,5,BLV,Pyr,54,0.0,1.0,36.04365338911715
10,8,11,6,BLV,Pyr,55,0.0,1.0,36.04365338911715
10,8,11,7,BLV,Pyr,56,0.1471108585771192,0.8553872282396823,1.7603678223966508
10,8,11,8,BLV,Pyr,57,1.0,8.262549172250673e-67,-36.04365338911715
10,8,12,2,BLV,Int,58,0.0,1.0,36.04365338911715
10,8,12,3,BLV,Pyr,59,0.0,1.0,36.04365338911715
10,8,12,4,BLV,Pyr,60,0.0,1.0,36.04365338911715
10,8,12,5,BLV,Pyr,61,0.0,1.0,36.04365338911715
10,8,12,6,BLV,Pyr,62,2.220446049250313e-16,1.0,35.35050620855721
10,8,12,7,BLV,Pyr,63,0.9999999999990846,1.1247225129764469e-12,-27.513287363635545
10,8,12,8,BLV,Pyr,64,0.0,1.0,36.04365338911715
10,8,12,9,BLV,Pyr,65,1.0,8.605219297589394e-20,-36.04326591956896
10,8,12,10,BLV,Pyr,66,1.0,1.90491859094646e-53,-36.04365338911715
10,8,12,11,BLV,Int,67,0.0,1.0,36.04365338911715
10,8,12,12,BLV,Pyr,68,1.944202576709131e-10,0.9999999998232422,22.360997880943344
10,8,13,2,BLV,Pyr,69,1.0,3.7309636570028366e-20,-36.04348537556687
10,8,13,3,BLV,Pyr,70,0.9999999999987664,1.5568089398405006e-12,-27.188240323180057
10,8,13,4,BLV,Pyr,71,0.0,1.0,36.04365338911715
10,8,13,5,BLV,Pyr,72,2.0895010216515075e-06,0.9999981410830968,13.078583407088216
10,8,13,6,BLV,Pyr,73,1.0,1.3889299300555568e-41,-36.04365338911715
10,8,13,7,BLV,Pyr,74,0.0,1.0,36.04365338911715
10,8,13,8,BLV,Pyr,75,0.0,1.0,36.04365338911715
10,8,14,2,None,Unk,76,0.0,1.0,36.04365338911715
10,8,17,2,Hpc,Pyr,77,0.9903772748764408,0.0100743391700671,-4.5880944416464375
10,8,17,3,Hpc,Pyr,78,0.0,1.0,36.04365338911715
10,8,17,4,Hpc,Pyr,79,1.0,1.891967314506201e-29,-36.04365338911707
10,8,18,2,Hpc,Pyr,80,2.4424906541753444e-15,0.9999999999999982,33.55874673932915
10,8,18,3,Hpc,Pyr,81,0.998215777838255,0.002031147944702,-6.197368339974562
10,8,18,4,Hpc,Pyr,82,0.2582480468534448,0.7623566670017373,1.0824939681447456
10,8,18,5,Hpc,Pyr,83,1.0,9.862832506024532e-33,-36.04365338911715
10,8,18,6,Hpc,Pyr,84,0.0,1.0,36.04365338911715
10,8,18,7,Hpc,Pyr,85,0.0171338144470957,0.9839025136799502,4.050472856712327
10,8,18,8,Hpc,Pyr,86,0.0413684618460272,0.9633163781477234,3.1478630923826008
10,8,18,9,Hpc,Pyr,87,3.6346369247652875e-09,0.9999999974513836,19.43275655045542
10,8,18,10,Hpc,Int,88,0.0,1.0,36.04365338911715
10,8,18,11,Hpc,Pyr,89,1.7734290147508602e-08,0.9999999852699898,17.847765747785257
10,8,18,12,Hpc,Pyr,90,0.9085998810322926,0.0969528798623142,-2.237679736528756
10,8,18,13,Hpc,Int,91,0.0,1.0,36.04365338911715
10,8,18,14,Hpc,Int,92,1.0,0.0,-36.04365338911715
10,8,18,15,Hpc,Pyr,93,1.0,3.1240295393151826e-17,-35.91201673051289
10,8,18,16,Hpc,Int,94,0.9999999954508269,4.7310639331286654e-09,-19.169115675245525
10,8,19,2,Hpc,Pyr,95,1.0,9.507552421483187e-35,-36.04365338911715
10,8,19,3,Hpc,Pyr,96,0.0001891539199078,0.9998279016008056,8.572777370083454
10,8,19,4,Hpc,Pyr,97,0.0,1.0,36.04365338911715
10,8,19,5,Hpc,Int,98,0.9960956423505708,0.0040007013636933,-5.517373592757889
10,8,19,6,Hpc,Pyr,99,1.0,9.799344698640024e-33,-36.04365338911715
10,8,19,7,Hpc,Pyr,100,0.9999999779163689,2.6943365011632458e-08,-17.42952873580673
10,8,19,8,Hpc,Pyr,101,0.667620754688806,0.3499691334335492,-0.6458753194091216
10,8,19,9,Hpc,Pyr,102,1.0,7.817496979264655e-40,-36.04365338911715
10,8,19,10,Hpc,Pyr,103,0.9523319628726136,0.0499205158893384,-2.948481616176458
10,8,19,11,Hpc,Pyr,104,0.0006113959870437,0.9994643850960192,7.399229953684762
10,8,19,12,Hpc,Pyr,105,1.0,3.470832541824781e-60,-36.04365338911715
10,8,20,2,Hpc,Pyr,106,1.6190315754727178e-10,0.999999999861486,22.54402138076053
10,8,20,3,Hpc,Pyr,107,1.0,7.246178627935367e-17,-35.7612309691542
10,9,6,2,BLA,Int,0,0.0,1.0,36.04365338911715
10,9,7,2,BLA,Pyr,1,1.0,0.0,-36.04365338911715
10,9,7,3,BLA,Pyr,2,0.0,1.0,36.04365338911715
10,9,7,4,BLA,Pyr,3,1.0,9.387133353310635e-49,-36.04365338911715
10,9,7,5,BLA,Int,4,0.0,1.0,36.04365338911715
10,9,7,6,BLA,Pyr,5,0.0008590906888117,0.9993423684682676,7.0589782188180505
10,9,9,2,Pir,Pyr,6,0.0884246098292403,0.9192672785511408,2.3414265937283973
10,9,9,3,Pir,Int,7,0.0,1.0,36.04365338911715
10,9,10,2,Pir,Int,8,1.0,5.06e-321,-36.04365338911715
10,9,11,2,BLV,Pyr,9,0.0003178311802993,0.9997455628908116,8.053735726227751
10,9,11,3,BLV,Pyr,10,1.0,2.6921693986686934e-19,-36.04244167822534
10,9,11,4,BLV,Pyr,11,0.9999999974607392,5.105933311012514e-09,-19.09286253309187
10,9,11,5,BLV,Pyr,12,0.0,1.0,36.04365338911715
10,9,11,6,BLV,Pyr,13,0.967126945387618,0.0354601469295444,-3.3059203202171537
10,9,12,2,BLV,Pyr,14,0.0,1.0,36.04365338911715
10,9,12,3,BLV,Pyr,15,1.0,1.7390943230866354e-249,-36.04365338911715
10,9,12,4,BLV,Pyr,16,0.000181904066506,0.9998593162302196,8.611890423298778
10,9,12,5,BLV,Pyr,17,0.8662211566866855,0.1435167164848502,-1.7976887335968452
10,9,12,6,BLV,Pyr,18,0.0001203954442536,0.99989584197493,9.024624700778253
10,9,13,2,BLV,Pyr,19,0.9999998701911132,1.591983396960822e-07,-15.65311486143156
10,9,13,3,BLV,Pyr,20,0.9815019431112556,0.0204707361176704,-3.870087633619685
10,9,13,4,BLV,Pyr,21,1.8844814597684945e-11,0.9999999999851222,24.694771544792648
10,9,13,5,BLV,Int,22,1.0,2.2993382770319487e-220,-36.04365338911715
10,9,13,6,BLV,Pyr,23,0.0,1.0,36.04365338911715
10,9,13,7,BLV,Pyr,24,3.2832025986806457e-10,0.9999999997275956,21.837030905300946
10,9,13,8,BLV,Pyr,25,1.0,1.932430419572184e-31,-36.04365338911715
10,9,14,2,None,Unk,26,0.0,1.0,36.04365338911715
10,9,14,3,None,Unk,27,0.0,1.0,36.04365338911715
10,9,18,2,Hpc,Pyr,28,0.0,1.0,36.04365338911715
10,9,18,3,Hpc,Pyr,29,1.0,1.6170108865512344e-57,-36.04365338911715
10,9,18,4,Hpc,Int,30,0.0,1.0,36.04365338911715
10,9,18,5,Hpc,Pyr,31,1.0,4.763941808292832e-62,-36.04365338911715
10,9,18,6,Hpc,Int,32,0.0,1.0,36.04365338911715
10,9,18,7,Hpc,Pyr,33,0.0,1.0,36.04365338911715
10,9,18,8,Hpc,Pyr,34,0.0,1.0,36.04365338911715
10,9,18,9,Hpc,Int,35,0.0,1.0,36.04365338911715
10,9,18,10,Hpc,Pyr,36,0.0,1.0,36.04365338911715
10,9,19,2,Hpc,Pyr,37,0.9068694093690204,0.0987041360362178,-2.2178716082085708
10,9,19,3,Hpc,Pyr,38,0.0,1.0,36.04365338911715
10,9,20,2,Hpc,Pyr,39,0.999999998559294,2.227853611153149e-09,-19.92222712008208
10,10,1,2,BMA,Int,0,0.0,1.0,36.04365338911715
10,10,7,2,BLA,Pyr,1,0.8673017605146618,0.1415295945232494,-1.812878123779067
10,10,7,3,BLA,Pyr,2,0.0037490696645696,0.9969435301334448,5.583186408816819
10,10,9,2,Pir,Pyr,3,0.9999982963847752,2.5351467267625604e-06,-12.885257338512162
10,10,9,3,Pir,Int,4,1.0,5.015280992869472e-69,-36.04365338911715
10,10,9,4,Pir,Pyr,5,0.999917951981532,0.0001191174274148,-9.035318715019734
10,10,9,5,Pir,Int,6,0.0,1.0,36.04365338911715
10,10,9,6,Pir,Pyr,7,0.0,1.0,36.04365338911715
10,10,10,2,Pir,Pyr,8,1.0,9.572667968424355e-35,-36.04365338911715
10,10,10,3,Pir,Pyr,9,0.999999999999862,1.992140119831371e-13,-29.2432827283132
10,10,11,2,BLV,Pyr,10,0.999743093785825,0.0003129035434977,-8.069358643435447
10,10,11,3,BLV,Pyr,11,1.8183787808823126e-11,0.9999999999908642,24.7304784874958
10,10,11,4,BLV,Int,12,0.9999999998898016,1.3301633518456388e-10,-22.74054750490001
10,10,11,5,BLV,Pyr,13,0.999999999988648,2.102821257366148e-11,-24.58514556462373
10,10,11,6,BLV,Pyr,14,0.0217262137990698,0.983209076958647,3.812302249602274
10,10,11,7,BLV,Pyr,15,0.0,1.0,36.04365338911715
10,10,11,8,BLV,Int,16,0.0,1.0,36.04365338911715
10,10,11,9,BLV,Pyr,17,0.999999999954992,6.826681459515337e-11,-23.407594091873275
10,10,12,2,BLV,Pyr,18,0.9284848490886646,0.0786718218502101,-2.4682690168337995
10,10,12,3,BLV,Pyr,19,0.017853540975096,0.985739324857066,4.011190080729208
10,10,12,4,BLV,Pyr,20,0.998972267544301,0.0013759345926169,-6.587593814101184
10,10,12,5,BLV,Pyr,21,0.9999999999970935,5.5509078327895705e-12,-25.91701962737468
10,10,12,6,BLV,Pyr,22,1.0,3.038869679006061e-42,-36.04365338911715
10,10,12,7,BLV,Pyr,23,0.9999999999999968,6.427085215382705e-15,-32.64429040289412
10,10,12,8,BLV,Pyr,24,0.0,1.0,36.04365338911715
10,10,13,2,BLV,Pyr,25,0.9322598292135384,0.0764969223969964,-2.5003610526229845
10,10,13,3,BLV,Pyr,26,0.9999996273908688,4.807985915556781e-07,-14.547817010035388
10,10,13,4,BLV,Pyr,27,1.0,1.7516131354530912e-19,-36.04286484367444
10,10,13,5,BLV,Pyr,28,0.9999999999999676,5.2246445264767513e-14,-30.57856359845921
10,10,13,6,BLV,Pyr,29,0.999999999017678,1.516143807933723e-09,-20.30709554667473
10,10,13,7,BLV,Pyr,30,0.9999999909702844,1.2976845881956122e-08,-18.16009912736726
10,10,13,8,BLV,Pyr,31,1.0,1.2745138584078609e-18,-36.037929899439824
10,10,13,9,BLV,Pyr,32,0.9999999997666184,4.114030992089947e-10,-21.61144706545688
10,10,13,10,BLV,Pyr,33,1.02910704768977e-06,0.9999992402780318,13.7868183157885
10,10,13,11,BLV,Pyr,34,6.124618211700295e-06,0.9999952659325536,12.00318940214497
10,10,13,12,BLV,Pyr,35,0.9999999999999996,7.698467110842929e-16,-34.54691813308461
10,10,13,13,BLV,Pyr,36,0.0,1.0,36.04365338911715
10,10,13,14,BLV,Pyr,37,0.9959307379762136,0.0051079117060401,-5.272887062387861
10,10,13,15,BLV,Pyr,38,0.999996830773674,4.504314498598088e-06,-12.310471673774654
10,10,13,16,BLV,Int,39,1.0,3.568391027360769e-43,-36.04365338911715
10,10,13,17,BLV,Pyr,40,0.9872290297446604,0.0146196097143545,-4.21253830022133
10,10,13,18,BLV,Pyr,41,0.0,1.0,36.04365338911715
10,10,13,19,BLV,Pyr,42,1.0,6.37739058705756e-29,-36.04365338911687
10,10,17,2,Hpc,Pyr,43,0.0847504024675718,0.9251956191714552,2.3902947002098105
10,10,17,3,Hpc,Pyr,44,1.0,7.163660033544776e-21,-36.04362112738092
10,10,17,4,Hpc,Pyr,45,0.0709117228792345,0.9356146203820104,2.579767897608176
10,10,17,5,Hpc,Pyr,46,0.99999999999846,2.4044156785069133e-12,-26.75362185859659
10,10,18,2,Hpc,Int,47,1.0,3.664236175787889e-89,-36.04365338911715
10,10,18,3,Hpc,Pyr,48,0.0,1.0,36.04365338911715
10,10,18,4,Hpc,Pyr,49,0.9999999995822748,5.491372114115556e-10,-21.322672371165435
10,10,18,5,Hpc,Pyr,50,1.235567204105337e-12,0.9999999999990254,27.4193112821829
10,10,18,6,Hpc,Pyr,51,0.178105823488905,0.8332219941216314,1.54292221858665
10,10,18,7,Hpc,Int,52,7.52842232998319e-13,0.9999999999993072,27.914625808730328
10,10,18,8,Hpc,Pyr,53,0.9999973518197214,3.0875562390319146e-06,-12.688127992849305
10,10,19,2,Hpc,Pyr,54,0.0003109899643659,0.9997416801526277,8.07549156200703
10,10,19,3,Hpc,Pyr,55,0.9800309860772836,0.0227753738525238,-3.7619043315602
10,10,19,4,Hpc,Pyr,56,0.9999992987100804,8.461060901347484e-07,-13.982620381599242
10,10,19,5,Hpc,Pyr,57,0.0,1.0,36.04365338911715
10,10,19,6,Hpc,Pyr,58,0.0159054921897854,0.985849325017104,4.12683905821764
10,10,19,7,Hpc,Pyr,59,0.0004207015870224,0.9996371507111352,7.77322387990213
10,10,20,2,Hpc,Pyr,60,1.0,6.96866146439023e-17,-35.77069877645557
10,11,7,2,BLA,Pyr,0,0.7714759094548386,0.2375980087561222,-1.1777252389251556
10,11,7,3,BLA,Pyr,1,0.0,1.0,36.04365338911715
10,11,7,4,BLA,Pyr,2,0.9999999999999142,2.2769521947296494e-13,-29.10979370866325
10,11,7,5,BLA,Pyr,3,0.996837242304922,0.0034467906858306,-5.667143947083932
10,11,7,6,BLA,Pyr,4,0.0,1.0,36.04365338911715
10,11,7,7,BLA,Pyr,5,0.0,1.0,36.04365338911715
10,11,7,8,BLA,Int,6,1.0,1.0508238403290764e-158,-36.04365338911715
10,11,9,2,Pir,Pyr,7,0.9999999999863708,1.9198487697259585e-11,-24.676178040083823
10,11,9,3,Pir,Pyr,8,0.999999999987404,1.7410845993401042e-11,-24.77391501777932
10,11,9,4,Pir,Pyr,9,0.3819248688979945,0.6385163901630467,0.5139234339511038
10,11,9,5,Pir,Pyr,10,0.984875487640354,0.0185315495531349,-3.973040563871536
10,11,9,6,Pir,Pyr,11,0.0006132532584648,0.9994661264293084,7.396198545271153
10,11,9,7,Pir,Int,12,0.9999998018487292,2.0933553010673402e-07,-15.379327265848934
10,11,9,8,Pir,Pyr,13,0.1274047827363448,0.8814724760649718,1.934224493839215
10,11,9,9,Pir,Pyr,14,0.594146321342109,0.4227997184079293,-0.3402270332749521
10,11,10,2,Pir,Pyr,15,0.9781563166844968,0.0240703108734487,-3.704690323171552
10,11,10,3,Pir,Int,16,1.0,1.0739783771707218e-50,-36.04365338911715
10,11,10,4,Pir,Pyr,17,0.9999838309849818,2.50818442779499e-05,-10.593350139945164
10,11,11,2,Pir,Pyr,18,0.8000341639016855,0.2094523522196109,-1.3401581538443503
10,11,11,3,Pir,Pyr,19,0.9999854427405722,1.7581424646458943e-05,-10.948653073702555
10,11,11,4,Pir,Pyr,20,0.9434557558756216,0.0611915702234769,-2.7355400315109164
10,11,11,5,Pir,Pyr,21,0.9999999999992084,9.561357579933857e-13,-27.6756442813799
10,11,11,6,Pir,Pyr,22,0.7877727992468789,0.2255647037763264,-1.250602669963771
10,11,11,7,Pir,Pyr,23,0.0,1.0,36.04365338911715
10,11,11,8,Pir,Int,24,1.0,2.958724425861848e-141,-36.04365338911715
10,11,11,9,Pir,Pyr,25,0.0,1.0,36.04365338911715
10,11,12,2,Pir,Pyr,26,0.0050463363179505,0.9954493300197212,5.284531724778706
10,11,12,3,Pir,Pyr,27,0.0077139835124724,0.9931039920574516,4.857800661262736
10,11,12,4,Pir,Pyr,28,9.193849015431963e-10,0.9999999992876852,20.807316012540817
10,11,12,5,Pir,Pyr,29,0.9999988075832016,1.4926213937168375e-06,-13.414975466597284
10,11,12,6,Pir,Int,30,0.0221914445827754,0.9813117726513078,3.789183384689247
10,11,12,7,Pir,Pyr,31,1.1102230246251563e-16,1.0,35.63818828100899
10,11,12,8,Pir,Pyr,32,2.362594021010356e-05,0.9999807226429772,10.653146010571064
10,11,12,9,Pir,Pyr,33,0.0,1.0,36.04365338911715
10,11,12,10,Pir,Pyr,34,1.0,3.5749171321795355e-22,-36.0436517791189
10,11,12,11,Pir,Pyr,35,0.9983404597271878,0.0019579094824416,-6.234217046707959
10,11,13,2,Pir,Pyr,36,0.0,1.0,36.04365338911715
10,11,13,3,Pir,Int,37,0.1313847049051035,0.8764941410763165,1.8978003216364527
10,11,13,4,Pir,Pyr,38,0.9459007510575078,0.0584055610489165,-2.784726540491383
10,11,13,5,Pir,Pyr,39,0.9999999642386972,4.872272898849816e-08,-16.83712016107364
10,11,13,6,Pir,Pyr,40,3.213130008727916e-07,0.999999738916896,14.95084984652389
10,11,13,7,Pir,Pyr,41,0.99864206163828,0.0015848947381945,-6.445878423896267
10,11,13,8,Pir,Pyr,42,1.0,9.11855807330062e-30,-36.04365338911712
10,11,13,9,Pir,Pyr,43,0.9999999949126112,6.6012279091897985e-09,-18.83601011964741
10,11,13,10,Pir,Pyr,44,0.7047547630654779,0.316470489797595,-0.8006198904381916
10,11,13,11,Pir,Pyr,45,0.0100011429400905,0.99145063119963,4.596469774215476
10,11,13,12,Pir,Pyr,46,7.095294991599221e-05,0.9999416167269845,9.553435192849603
10,11,13,13,Pir,Pyr,47,1.0,1.5377290339318093e-18,-36.03675194307228
10,11,13,14,Pir,Pyr,48,0.7963362659597262,0.2138961839693965,-1.3145307656388308
10,11,13,15,Pir,Pyr,49,1.0,2.3688422407107192e-60,-36.04365338911715
10,11,14,2,None,Unk,50,0.9999765060392304,3.22763961958827e-05,-10.34115086856239
10,11,14,3,None,Unk,51,0.9999999999999788,3.9147522357784803e-14,-30.86578328918468
10,11,14,4,None,Unk,52,0.0,1.0,36.04365338911715
10,11,15,2,None,Unk,53,1.0,2.414656753913624e-179,-36.04365338911715
10,11,15,3,None,Unk,54,0.2349999842850108,0.783908003976092,1.20470622432622
10,11,16,2,None,Unk,55,0.1277556125668821,0.8805822074716619,1.9304641260053856
10,11,16,3,None,Unk,56,3.5305894208192974e-08,0.9999999739165216,17.1592158798369
10,11,17,2,Hpc,Pyr,57,0.9973226990221528,0.0029438958776207,-5.825340555038983
10,11,17,3,Hpc,Pyr,58,0.999999999999981,3.3197367237825124e-14,-31.02963947085848
10,11,17,4,Hpc,Int,59,0.9999973296821328,2.834471941098844e-06,-12.773652231896778
10,11,17,5,Hpc,Pyr,60,0.0105737212210642,0.9899303007883868,4.539262744507835
10,11,17,6,Hpc,Pyr,61,0.0,1.0,36.04365338911715
10,11,18,2,Hpc,Pyr,62,0.4874052098069413,0.54103488358032,0.104387926473437
10,11,18,3,Hpc,Pyr,63,5.3416018275243005e-09,0.99999999533389,19.047740215019417
10,11,19,2,Hpc,Pyr,64,0.0,1.0,36.04365338911715
10,11,19,3,Hpc,Pyr,65,0.8936768907409197,0.1100217584701951,-2.094666139586535
10,11,19,4,Hpc,Pyr,66,1.0,1.4171736746851638e-17,-35.981783586782385
10,11,20,2,Hpc,Pyr,67,0.0,1.0,36.04365338911715
10,11,20,3,Hpc,Int,68,0.0,1.0,36.04365338911715
10,11,20,4,Hpc,Pyr,69,0.0,1.0,36.04365338911715
10,11,20,5,Hpc,Pyr,70,0.0,1.0,36.04365338911715
10,11,20,6,Hpc,Pyr,71,1.0,4.665222260523079e-78,-36.04365338911715
10,11,20,7,Hpc,Pyr,72,0.0,1.0,36.04365338911715
10,12,6,2,BLA,Pyr,0,1.0,3.625367784810425e-23,-36.04365322584512
10,12,7,2,BLA,Pyr,1,0.9999999999999998,3.562845046072456e-16,-35.08638857360904
10,12,7,3,BLA,Pyr,2,1.0,4.3704810302748076e-26,-36.043653388920326
10,12,7,4,BLA,Pyr,3,1.0,5.269387949806052e-53,-36.04365338911715
10,12,7,5,BLA,Pyr,4,2.374577201535999e-10,0.9999999998298766,22.16103059344646
10,12,7,6,BLA,Pyr,5,1.0,5.860934204190504e-53,-36.04365338911715
10,12,7,7,BLA,Pyr,6,0.9999994192635236,6.342108539956862e-07,-14.270883779433731
10,12,7,8,BLA,Int,7,1.0,4.257313226019888e-102,-36.04365338911715
