Rat,Day,Shank,Id,Region,Type,SessID,NREM,REM,WAKE_HOMECAGE,SLEEP,tot_spikes
8,1,18,4,LaDL,Pyr,141,0.4647311827956989,0.6608478802992519,0.015791050969363,0.4935803374908291,5670
8,1,18,5,LaDL,Pyr,142,0.7087096774193549,0.885286783042394,0.2978399686484244,0.7346845194424064,20878
8,1,18,6,LaDL,Pyr,143,1.0401075268817204,0.9482543640897756,0.5468083634938565,1.0265957446808511,16985
8,1,18,7,LaDL,Pyr,144,0.2680645161290322,0.199501246882793,0.1152631457617741,0.2579787234042553,4680
8,1,18,8,LaDL,Pyr,145,0.1427956989247311,0.0922693266832917,0.0787247285552917,0.1353631694790902,2323
8,1,18,9,LaDL,Pyr,146,0.4525806451612903,0.1564837905236907,0.5200673136771249,0.409024211298606,9428
8,1,18,10,LaDL,Pyr,147,1.0063440860215054,1.0255610972568578,0.4936720532976786,1.0091709464416727,18015
8,1,18,11,LaDL,Pyr,148,1.4217204301075268,1.21571072319202,0.4685446875216119,1.3914159941305944,21298
8,1,19,2,LaDL,Pyr,149,2.5646236559139783,2.105985037406484,1.866686645611932,2.4971570066030813,55975
8,1,19,3,LaDL,Pyr,150,1.34752688172043,1.2899002493765586,0.6058230941238849,1.3390498899486427,21650
8,1,19,4,LaDL,Pyr,151,0.6868817204301075,0.9002493765586035,0.295995758316236,0.7182685253118122,11295
8,1,19,5,LaDL,Pyr,152,0.2580645161290322,0.669576059850374,0.3656146983563476,0.3185986793837124,7002
8,1,19,6,LaDL,Pyr,153,1.0823655913978494,1.0405236907730673,0.6702551926047167,1.0762105649303009,20913
8,1,19,7,LaDL,Pyr,154,0.2723655913978494,0.2506234413965087,0.0877152539247101,0.2691672780630961,4120
8,1,19,8,LaDL,Pyr,155,0.1398924731182795,0.0436408977556109,0.0231678922981166,0.1257336757153338,1661
8,1,19,9,LaDL,Pyr,156,0.2845161290322581,0.1172069825436409,0.1460384056801678,0.2599046221570066,5356
8,1,19,10,LaDL,Pyr,157,0.3780645161290322,0.183291770573566,0.2588810253809447,0.3494130594277329,6835
8,1,19,11,LaDL,Pyr,158,0.0844086021505376,0.0249376558603491,0.0097973673897508,0.0756603081438004,1063
8,1,19,12,LaDL,Pyr,159,0.1956989247311828,0.1571072319201995,0.0640863090435464,0.19002201027146,2958
8,1,19,13,LaDL,Pyr,160,7.833225806451613,6.225062344139651,6.4987666843403495,7.596661775495231,180905
8,1,20,2,None,Pyr,161,0.140752688172043,0.2649625935162095,0.068351045436732,0.159024211298606,2489
8,1,20,3,None,Unk,162,0.0826881720430107,0.0773067331670823,0.081606307199336,0.0818965517241379,1867
8,1,20,4,None,Unk,163,4.971075268817204,3.6103491271820447,3.883906959588741,4.770909757887014,118037
8,1,20,5,None,Unk,164,3.442043010752688,5.11284289276808,5.650890984116739,3.687820983125458,123466
8,1,20,6,None,Int,165,1.302258064516129,1.4788029925187032,0.4784573180571244,1.3282281731474688,21562
8,2,2,2,Hpc,Pyr,0,1.813524809773872,0.9098445595854924,1.3430075593952484,1.658644880561229,38063
8,2,2,3,Hpc,Pyr,1,0.1260315078769692,0.1129533678756476,0.3133099352051836,0.1237900719296687,4470
8,2,2,4,Hpc,Pyr,2,0.1824027435430286,0.1300518134715026,0.0639848812095032,0.1734304235858272,3619
8,2,2,5,Hpc,Int,3,2.4152823920265782,2.2569948186528497,2.7061285097192225,2.38815380516828,67500
